sample,factual_class,counterfactual_class,x,y,z,E4_BVP,E4_EDA,E4_HR,E4_IBI,E4_TEMP,Attention,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,Meditation
52349,5,2,0,6.210690181596239e-05,0,0,0,0,0,0.048823400957189726,0,0.12667387326115892,0,0.02680019023176822,0.31757946112359914,5.1987863267849256e-05,0.003083589665589521,0.0038019468762025225,0,0
53232,5,3,1.3395702328303975e-05,0.041456371174925365,0.015328253713651466,0.021014201016132987,0.14962859926525401,0,0,2.4044937579834563e-05,0,2.0235606369953298e-05,0,0,0.16925377133308817,0.03833841351185348,0.028656547239576342,0,0.00938206397552199,0.01276589399600336
19580,5,4,0,0,-9.30406510824272e-06,0,0,0.017267753731020376,0.25202692983403824,0.21221140838304292,0,0,0,0.002063342833668354,6.146295891690537e-05,-7.677481272795015e-06,0.002451496919272774,0.015171074292487957,0,0
53669,5,3,0,0,0.20369487325167282,-7.78463741626044e-06,0.08286482712133869,0.20239823642504534,0,0,0,0,-0.00022929663341109097,0.001392616599126992,0.009315519118265059,0.0014196228082629524,0,0,0,0
52727,5,2,3.651808739492065e-05,0,0,0,0,0.03945533286283877,0,0.19296730398689016,0,0.0014367932222086276,0.017870784111743723,3.0266914144445147e-05,0.16384343501905707,0.00044827689001397707,0.0023257625097806273,0,0.03733498399137332,0
17697,5,2,0,0,0,0,0,0.49555571705685747,0,0,0,0,0,0,0,0,0,0,0,0
52535,5,3,0,0.038727155865225446,0,1.8871471131626426e-06,0.006991424234341886,1.9561146653926732e-05,6.732368951050721e-06,0,0,0.05081133447911358,0.1172407113305476,0.03521361964917623,0.10174971895459341,0.11871786501880395,0.05194020648510267,0,2.8970806743404338e-05,1.7248722907061366e-05
19391,5,4,0,0,0,0,-1.8662166283520328e-06,0.09239279449582999,0.05921914713446568,2.4528697889959848e-05,0.02345030758429623,1.8009598173585957e-05,0.04896126086261472,0.003359061527628156,0.11450792158737445,0.09109134542708752,0.08675109267614357,0.005422440499785696,0,0
54016,5,4,0,0,0,0,0,0,0,0.45808825289388305,0,0,0,0,0,0.035625112217465824,0,0,0,0
19568,5,4,0,0.03225044987754479,0,2.035410185817016e-06,0,0.2585411931632448,0.1430571535456761,0.13859177216829663,1.5968234906869632e-05,-5.4951123137589544e-05,0,0.0001388527346840551,0.00012540197703554684,0,0.00014347226292845078,0.0037139872467603094,0,0
17576,5,2,0,0,0,0,0,0.4992123940211212,0,0,0,0,0,0,0,0,0,0,0,0
18221,5,4,0,0,0,0,0,0.43030473042579154,0,0,0,0,0,0,0,0.0016952555645457154,0.0343856042310903,0,0,0
19548,5,4,0,0,3.1422108696864475e-05,0.004791849798089389,0,0.1038912948499925,0.06277639116416518,0.03263845521353307,0,0,0,0.03013339268922318,0.08399597017829441,0.022274493700385246,0.1582589533419027,0.0012080488495668765,0,1.0233015171391937e-06
24410,1,5,0,0,0,0,0,0,0,0,0,0,0.4982914177339876,0,0.000923409168409838,8.25536134833193e-05,0,0,0,0
23516,1,3,0,0,0,0,0.41391971014270346,0,0,0,0,0.07978435207093248,0,0,0.005162457531085132,0,0.00043766944268829126,0,0,0
24694,1,2,0,0,5.137180207718409e-05,0,0.28150754625040597,0,0,0.20236095176643182,0,0,0,0,0,0.0007893022426606833,0.012943829930450509,0,0,0
24585,1,2,8.638364363267618e-06,0,0,0,0.1034631561259178,0,1.698855290540063e-05,0.15550594959379224,0,0.11225922356636453,0.0025363570932306462,7.547331881319584e-06,0,6.37688107242474e-05,0.15124714317762308,0,6.8812206031020825e-06,0
23730,1,3,0,0,0,0,0.46633223262906476,0,0,0,0,0,0,0,0,0,0,0,0,0
24801,1,2,0,0,0,0,0.19690847681108128,0.1430001776560868,0.15740060982129375,0,0,0,0,0,0,0,0.005066439000327574,0,0,0
24730,1,2,3.802335932711546e-05,0,0,0,0.13663345462972978,0,0,0.12746153023921966,0,0,9.555592326988782e-05,0.0023373327071446468,9.707913912890612e-05,0.22215377357417915,0.005133703115798811,0,0.003752278863583579,0
25314,1,2,0,0,0,0,0.05142878361578486,0.14160700440916946,0,0.04268555001765315,0,0.15245365240050635,0.005502717235824468,4.6563352970028946e-05,0.0004263732794047048,0.0004454272687851786,0.13408647713997374,0,2.970998195344232e-05,0
24704,1,2,0,0,0,0,0.408620200149271,0,0,0.065519258060969,0,0,0,0,0,0,0.0042912555098597776,0,0,0
23766,1,3,0,0,0,0,0.4743130722542662,0,0,0,0,0,0.001245548225142578,0,0,0,0.0001639201833387941,0,0,0
24636,1,2,0,-4.61067384948254e-06,0,0,0.21510230690134596,0,0.12257699444234235,0.2412867221692839,0,0,5.6173907528502555e-05,9.162278430054055e-05,-0.0005509095875276709,5.3422235330488973e-05,0.00010471502497054427,8.05416532464133e-06,0,4.654711940105093e-05
23489,1,2,0,0,4.744730427812275e-06,0,0.14643345655113316,1.1051196535939143e-05,0,0,0,0.017760693581615625,6.940869216643004e-05,0.08117251743853911,0.1841144061402834,1.0528528368548619e-05,0.005881703493488254,0,0,0
23804,1,3,0,0,0,0,0.4509250971679599,0,0,0,0,0,0,0.041638978696267995,0,0,0.001018575067713944,0,0,0
24734,1,2,2.612779374242227e-05,0,0,0,0.09019255115497712,0,0,0.09304943461352906,0,3.268594409375066e-05,0.09307672129024551,0.0039025105054224718,6.884535719202793e-05,0.10928727167630752,0.0008548579870911713,0,0.017131520956439418,0.09347301706354871
25432,1,2,0,0,0,0,0,0.47663019939044066,0,0,0,0,0,0,0,0,0.0011987399782164235,0,0,0
23741,1,3,0,0,0,0,0.5367250026596403,0,0,0,0,0,0,0,0,0,0,0,0,0
24715,1,2,0,0,0,0,0.0014262048735798854,0,0,0.11403049399048377,0,0,0.00013868833236001298,0.0002337817766237051,0.005196728052978439,0.05984443940913621,0.3090262998227956,0,0.003459949475158733,0
24352,1,3,0,0,0,0,0,0,0,0.11974437769429162,0,0.006595079853840814,0.12652723373622246,0.031007663013435872,0.05470395174226796,-4.57372103329205e-06,0.12554482551053422,0.0001542523777808116,1.9127036689488895e-05,0
25376,1,2,1.4095303650935476e-05,0,0,0,7.678258336463856e-05,0.25816313760137116,0,0.24863984431800373,0,0,0.00010543875422490576,2.7695315791267652e-05,0.0008129898249912852,0,0.00014234850522402786,0,6.17472442356659e-05,0
24512,1,2,0,0,0,0,0.3955159939380738,0,0,0.10064419092496141,0,0,0,0,0,0.0025272367759875845,0,0,0,0
20361,4,2,0,0,0,0,0.5284191657814402,0,0,0,0,0,0,0,0,0,0,0,0,0
21305,4,5,0,0,0,0,0.4251659181228268,0,0,0,0,0,0,0,0.034014968782611316,0.000993000712887683,0,0,0,0
50873,4,2,0,0,0,0,0,0.45804828569008194,0,0.033535220532145624,0,0,0,0,0,0,0.001080985285377626,0,0,0
772,4,3,2.6548924355613283e-05,0,0.18296621902439392,0,0.1890330912841667,0.20073517512007133,0,0,0,0,0,0,0,0,0,8.056940998430583e-08,0,0
20290,4,3,0,0,0,0,0,0.491244316603495,0,0,0,0,0,0,0,0,0,0,0,0
1358,4,3,0,0,0,0,0.12443819364867417,0,0,0,0,0,0,0,0,0,0,0.00016277084181678947,0.0012214773383437683,0
55547,4,5,0,0,0,0,0,0,0,0.4894696170511797,0,0,0,0,0,0,0,0,0,0
48376,4,2,0,0,0,0.010539339435757841,0.21258057725691223,0.04643903399116173,0.2170115013449901,0,0,0.02117004837249477,0,0,0,0,0,-0.004129121937406684,0,0
44946,4,3,0.07728007410211903,0,0,4.930255362519731e-06,0,0.11631796723368229,0.08696679566341643,0,0,9.62582001315144e-06,0,0.10191177203413865,0.08454538956000342,0.00019891982315966785,0.03254310331783932,1.6383552547095866e-05,1.0972236937684707e-05,0
1579,4,3,0,0,0,0,0,0,0.4724894247500938,0,0,0,0,0,0,0,0.022153613966582327,0,0,0
57175,3,4,0,0,0,0,0,0.5785500014234727,0,0,0,0,0,0,0,0,0,0,0,0
14648,3,1,0,9.53614026161444e-06,0,0,0.11778079614341977,0.11827843908815401,0.03440211323034265,0.12020824091183767,0,0,0,0.06450581462348548,0.019296866178285188,0.006881393563053003,0.006920252527109354,0,0,0.01261638808333482
2426,3,4,0,0,0.5139671955666879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6499,3,2,0,0,0,0,0,0,0.48413632018548963,0,0,0,0,0.004808278950209275,0,0,0,0,0,0
13204,3,4,0,0,0,0,0.09851388249729942,0.22081949673521367,0,3.929462272857346e-05,0,3.438983658414525e-05,0.00018073715973118373,0.00024718397966130314,0.20698203245735286,0,0.0002171211975585056,0,3.212380855580909e-05,0
44269,3,4,0,0,2.6340404722806943e-05,0,0,0,2.6759032680889552e-05,0,0,3.0937216404060746e-05,5.082687105946872e-05,0.18646313558235755,0.16398336727218915,0.029393707571234225,0,0.08660744512263607,0.05147385882793536,0
43035,3,4,2.9071138106731095e-05,0,0,6.9501660206360344e-06,0,0.38108059674852635,0,0.38042544871366135,0,0,1.4972921772862158e-05,0,0,9.905268394965898e-05,3.670030533352848e-05,0.0001485215854270686,2.27342628985723e-05,0
12189,3,5,0,0,0,0,0,0.5406485356905076,0,0,0,0,0,0,0,0,0,0,0,0
12473,3,5,0,0,0,0,0,0.5091335756380151,0,0,0,0,0,0,0,0,0,0,0,0
22765,3,1,0,0,0,0,0.5208250806911048,0,0,0,0,0,0,0,0,0,0,0,0,0
23082,2,3,0,0,4.851962393226627e-05,0,0.20275938785913594,0.27311792967395276,0,4.219479928719071e-05,0,4.4155434539345316e-05,0,5.6976352329712624e-05,3.333669580014257e-05,0,0,0.0005194695456710516,0.01534491897449711,1.0336993838207914e-06
38593,2,5,0,0,0,0,0,0,0,0.4533815122277177,0,0.00452004545319681,0,0,0,0,0,0,0,0
27116,2,4,0,0,0,0,0,0,0.6961390454784995,0,0,0,0,0,0,0,0,0,0,0
40630,2,4,0,0,0,0,0.20398809339179028,0,0.252897120478161,0,-2.3419168183572508e-05,0,0.04472144238671387,0,0,0,0,4.624318821800047e-05,0,0
23452,2,1,0.4048298794461095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030665645585508203,0,0,0
35061,2,4,0.02970194055494903,0,0,0,0,0.4706293391707023,0,0,0,0,0,0,0,0,0,0,0,0
28760,2,4,0,0,0,0,0,0,0.4828005132963351,0,0,0.00036961859521559697,0,0,0,0.016131974383883425,0,0,0,0
59947,2,5,0,0,0,0,0.48029231266333144,0,0,0,0,0,0,5.995963732777661e-05,0,0.00042674358144513926,0,0,0.018957053214455413,0
15950,2,3,0,0,0.26859530516284724,0,0,0.22397398846211114,0,0,0,0,0,-8.407784679417829e-05,0,0,0,0,0,0
27152,2,4,0,2.609176844244402e-05,0,0,0.16969659245437993,0,0.3285902224979506,0,0,0.001796451363374716,0,3.347888552162487e-05,0,0,0,0,0,0
18861,5,4,0,0.005249854239272956,0,7.503773358542629e-06,0,0,0.13102413945025138,0,0,0.00012733070113218724,0.07820744232302276,3.477026482400185e-05,0.12822252910319787,0.08027319082417694,0.08873919668049042,0,2.6855317874168298e-05,0
18147,5,3,0,0,0.2021733753697756,0,0,0.2899029474516504,0,0,0,0,0,0,0,0.0007503828670385015,9.833950468232563e-05,0,0,0
19793,5,4,0,0,0,0,0,0,0.5457272893513653,0,0,0,0,0,0,0,0,0,0,0
18952,5,4,0,0,0,0,0,0.2502740559032691,0.2538230060919444,0,0,0,-0.00012420299828744643,0,0,0,0,0,2.9528061693194887e-05,0
54150,5,3,0,0,0.501053396602681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17886,5,2,0,0,0,0,0.4443109690386727,0,0,0.06211746706313555,0,0,0,0,0,0,0,0,0,0
17549,5,2,0,0,0,0,0,0.5775001726748193,0,0,0,0,0,0,0,0,0,0,0,0
52369,5,2,0,0,0,0,0.1684015441633547,0.1566568066209748,0,0,0,1.9838455090008306e-05,4.246934614924861e-05,0.0036073277041802684,0.18758818180706835,2.370619381916141e-05,0.0002703118260202061,0,0,0
53229,5,3,0,0,0.2360605036069696,0,0.2559171241940814,0,0,0,-3.6804659589211154e-06,0,0,0,0,0,0,2.766221275181891e-06,0,0
52785,5,3,0,3.085743368939824e-05,0,0,0.16412784158225446,0.2729810788846744,0,0,0,2.2099920417218495e-05,1.6243508963812014e-05,1.4424139366528981e-05,8.216176973106255e-05,0.004318956732969235,0,0.023624324500152602,4.154641137812013e-05,0.007794240540066178
23827,1,3,1.2135024690883584e-05,3.4679092118949444e-08,0,0,0.1070413696072228,0.012041584224550705,1.2333999460491603e-05,0.08384078994998205,0,0,0.0006326797841240542,0.10288573274866195,0.06620421460417768,0.0002496753707265696,0.09993915381937579,0,0,1.2926418919215294e-06
24469,1,2,0,0,0,0,0.10376776122687363,0,0,0.00875496126924888,3.1939669405219875e-05,0.06128722168987297,1.5073997540768561e-05,0.18196786748842575,4.7236356024865255e-05,2.423312134349309e-05,0.14035563920429728,0,0,0
24400,1,4,0,0,0,0,0,0.18170089691834065,0,0,0,0,0.2938772036008672,0,0,0,0,0,0,0
24090,1,2,0,0,0,0,0.4999862567533837,0,0,0,0,0,0,0,0,0,0,0,0,0
23559,1,2,0,0,0,0,0.33345852601158404,0,0,0,0,0.027179623511268992,0,0,0.001857114744625488,0,0,0,0,0
23802,1,3,0,0,0,0,0.4424205526951946,0,0,0,0,0,0,0.05596932560642395,0,0,0,0,0,0
23529,1,3,0,0,0,0,0.41164181161196844,0,0,0,0,0.07886978755403103,0,0,0.0033040237407104896,0,0.00019288660426247016,0,0,0
24008,1,2,0,0,0,0,0.42276293522723796,0,0,0.0603391951349375,0,4.411515667084393e-05,0,0.0018794041248586248,0,0,0,0,0,0
24844,1,2,0,0,0,0,0.0467857868641704,-9.051834559608619e-06,0,0.05391680731535352,0.06638172102369885,0.040882621976958286,0.0001916180356753763,0.11497248582577083,0.009317514838984336,4.926608278298861e-06,0.16837536382519108,-1.119398216848172e-05,3.746893768264979e-05,0
24573,1,2,0,3.2697092311509416e-06,1.689296288349169e-05,0,0.12268083486455333,0,0.10609527181434983,0.09524086677002205,0.007704982038665571,0.0766407710522898,0.0011051555535258502,-1.359396890984102e-05,0,-0.0018515656523078875,0.10304568332243051,-4.091228344988685e-06,6.260520247238047e-06,0
46567,4,2,0,0,0,0,0,0.4895631810155573,0,0,0,0,0,0.0006071644556445294,0,0,0,0,0,0
46542,4,2,0,0,0,0,0,0.4404490614735417,0,0,0,0.020280518000995063,0,0,0,0,0,0,0,0
45763,4,2,0,0,0,0,0,0,0.36413299313454955,0.13057458043395315,0,0,0,0.04402214177581269,0.024122179377086755,0,0,0,0,0
47323,4,2,-4.304677379057036e-05,0,0,0,0,0.24026881498949804,0.25091295132448815,0,0,0,0.008830453207543835,0,0,0,0,0,0,0
46457,4,2,6.10290966710452e-06,0,0,0,0,0.278557838731993,0.2782805555299214,0,0,0,2.19543535652826e-05,0,0,0,0,0,0,0
49141,4,2,0.13041012637678764,0,0.03708396116122251,0,0.17227678625513396,0,0.1734167306036891,0,0,0.016194771930943243,1.2357762989536705e-05,8.495307066428827e-06,0.009870119958244498,0,0,0,0,0
1068,4,3,0,0,0,0,0,0.08757749503148224,0,0,0,0,0.00676127184588741,0.4054825413050383,0,0,0.00022125675782868844,0,0,0
51721,4,2,0,0,0,0,0,0.47226810447858303,0,0,0,0,0,0,0,0,0,0,0,0
55030,4,5,3.649442967266092e-05,0,0,0,0,0.007594354838037772,0,0.16843082646950858,0,6.665623099135863e-05,0,3.406690548128606e-05,0.0003853166233427218,0.3319063437092462,0.0023070383537251208,0,1.4133229418252857e-05,0
46753,4,2,0.05820401158295324,-3.901303299734258e-06,1.8854047587381516e-06,0,0.010785015659114217,0.1221122160053423,0.12224930354092124,2.202684439012582e-05,0,0.025105273648270785,0,0.103334703801137,0,0,0.048679193634531964,0,0,0.010701116596791078
20921,4,2,0,4.150863941797359e-05,0,0,0,0.29514416800694887,0.2725270519372231,4.7520804947616726e-05,0,0,-1.781031028356677e-05,5.9159642048596784e-05,0,0.00013905129947585306,0.0015726280439601406,2.825653885167775e-05,0,0
49883,4,2,0,0,0,0,0,0.06430569081568882,0.3781793888433377,0,0,0.013502702547253855,0.0004313065111907794,0,0,-4.758167870123667e-05,0,0.04359553912711339,0,0
1513,4,3,0,0,0,0,0,0,0.5479615044933118,0,0,0,0,0,0,0,0,0,0,0
50889,4,2,0,0,0,0,0,0,0,0.320209487252449,0,0,0,0,0,0,0,0,0,0
46613,4,2,0,0,0,0,0,0.4877894366708779,0,0,0,0.007429186953250965,0,0,0.00012973702570002053,0,0,0,0,0
51573,4,5,0,0,0,0,0,0.41853397497614053,0,0,0,0,0.029831372274182786,0,0,0,0,0,0,0
48322,4,2,0.10422663948905539,0.0840036159969244,0,0,0.1918638167455073,0,0.1942920342431178,-8.757847834838906e-06,0,0,0,0,0,0,0.01053497228160784,1.0335046739194473e-06,0,0
51906,4,2,0,0,0,0,0.5639459586046746,0,0,0,0,0,0,0,0,0,0,0,0,0
20553,4,3,0,0,0,0,0,0,0.45136478167280064,0.040854265720794564,0,0,0,0,0.004078944111431418,0,0,0,5.631798575541246e-05,0
51649,4,2,0,0,0,0,0,0.4834016357193235,0,0,0,0,0,0,0.005796130936424307,0,0,0,0,0
57708,3,4,0,0,0.015395630526085034,0,0,0.48393085958767035,0,0,0,0,0,0.000524260374793965,0,0,0,0,0,0
9926,3,4,0,0,0,0,0,0.27627789913815154,0,3.0985697965017556e-06,2.5573652310700837e-05,0.0002154883379706426,6.968023141541363e-05,5.509781540285818e-05,0.27255495216612013,0.03799850344110227,0,0,0,0
44030,3,4,0,0,0,0,0,0.24324674200661237,0,0.24956763513254443,0,0,0,0,0.009079636468709766,0,0,0,0,0
3181,3,4,0,0,0,0,0,0.0326960467155653,0.46047963353607557,0,0,0.002286806369660565,1.7167330110069783e-05,0,0,0,0,0,0,0
11546,3,4,0,0,0,0,0,0.14004580315515655,0,0,0,0,0,0.006674828408419347,0,0,0.3541906486080705,0,0,0
44092,3,4,0,0,0,0,0,0,0.2785176002694936,0.27670699856174774,0,0,0,0,0,0,0,7.243883988573798e-05,0,0
3957,3,4,0,1.1275613423345403e-05,0.09241049843530842,0,0.1143371063621503,0.10460888033408924,0.12201223726286825,0,0.025215198436046273,0.02231909875927341,0,0,0,1.7612381592757938e-05,0.015802539283531605,0.005054653774616353,1.750889750873957e-05,2.999298955889474e-06
10795,3,4,0,-5.299265275085497e-06,0.06286993419723902,-5.850954068436447e-07,0.09090080584177837,0.0421268994821087,0.09248089771238883,0.040895376901995684,0.035951682927371206,0.0731239185096323,0.002552369468906634,0.007150849523600965,0,7.525952390572591e-06,0.059792447387124595,0,0,4.449794616905917e-06
21553,3,4,0,0,0,0,0,0.050092199147321534,0.44273889846489206,0,0,0,0,0,0,0,0.0012452352472560144,0,0,0
56891,3,4,0,0,0,0,0.320858602208392,0.32065852339303913,0,0,0,0,0,0,4.340822846527404e-06,0,0,0,-5.997061774161226e-06,0
42115,3,4,0,0,0,0,0.2391272311635255,0.2709935976027783,0,0,0,0.0050205550189561425,0,0,0,0,0,0,0,0
22113,3,2,2.990227546884847e-06,0,0,0,0,0.14657610063589932,2.3494634139397164e-05,0,5.9045261672116526e-05,0.0001983530834728114,0.27961887511136907,0.001098047158162452,0.02190091687123182,0.02634716436883707,0.008709730351161942,0,0,0
10506,3,2,0,0,0.06193061205226075,0,-2.189564350884194e-06,0.09526227377193147,0,0.13320160299751016,0.05566265351295044,2.7453836031884332e-05,0.15100902939041688,2.9870114837020217e-05,5.577940750055667e-06,0.005699103005154254,0,1.5574076324567306e-05,0,0
12592,3,4,0,0,0,0,0,0.349887657008385,0,0,0,0,0,0,0.011050943618852373,0,0,0,0,0
13098,3,4,0,0,0,0,0,0,0.5322738773446297,0,0,0,0,0,0,0,0,0,0,0
6367,3,2,0,0,0,0,0,0.05050357850090648,0,0,0,0,0,0.447588228634652,0,0.0021152972284577704,0,0,0,0
42805,3,4,0,0,0,0,0,0.18948035651776882,0.1885592187831917,0.1901967012983981,0,0,-1.588000600534145e-05,0,0,0,0,0,0,0
12225,3,2,0,0,0,0,0,0.5617528836101808,0,0,0,0,0,0,0,0,0,0,0,0
57514,3,4,0,0,0,2.375685312459995e-06,0.2634339963313673,0.2575868053911532,0,0,0,0,0,0,0,0,0,0,0,0
4682,3,4,0,0,0.14256917106021297,4.1707964394337e-06,0.14701548816572316,0.0826908689505581,0.14846037627236155,0,0,0,0,0.001716170111645931,-6.52155239958881e-05,0,0,3.033365753137762e-05,3.5191297489863455e-05,0
28319,2,4,0,0,0.16780669020744537,0,0,0,0.3355176264110799,0,0,0,0,0.003709978081162418,0,0,0,0,0,0
27890,2,4,0,0,0,0,0,0,0.6509984382177139,0,0,0,0,0,0,0,0,0,0,0
60457,2,4,4.192841402121614e-06,0,-0.00613113633614049,-2.0276579360649056e-06,0.11818383616702174,0.12345197202257342,0.11895250968278048,0.1192320106732843,0,0,3.800311453199945e-05,-9.462719043434075e-06,4.2588369737955286e-05,0,0,-2.1743598044575106e-06,0.004421142264507197,0.03834029482988819
36625,2,3,0,0,0,0,0,0,0,0,0,0,0.46821704937753117,0,0.011956143745160986,0,0,0,0,0
33311,2,3,0,0,0,0,0,0,0,0,0,0.5677514557658799,0,0,0,0,0,0,0,0
15884,2,3,0,0,0,0,0.42977738514084274,0,0,0,0,0,0,0,0,0.0001641833965744857,0,0,0.027953096035622606,0
28875,2,4,0,0,0,0,0,0,0.48345353739969055,0,0,0,0,0.011892506992767407,0,0,0,0,0,0
36779,2,4,5.752861721958592e-06,0,7.693463752807199e-06,0,0.13612593306839826,0.1356318240731924,0.11421149119990232,0.12238663783990439,0,0,0,0,0.003032699064351416,0,0,0,3.655611291936669e-05,0
31683,2,3,0,0,2.0737957523080466e-05,0,1.8912611746091115e-05,0.05775374250496343,3.202629978158497e-05,0,0.004288125940522699,0.045290870224563,0.08444290343972943,0,0.31480417689865103,3.635936049606408e-05,5.725733174776089e-05,4.59763448444027e-05,0,0
37924,2,5,0,0,0,0,0.3118947599538074,3.6354299495764754e-05,0,0.18546805909426184,0,0,0,2.726359261263774e-05,0,0,0,0,0.0016962163598055668,0
60266,2,4,0,-2.695210276423618e-06,-3.5777006698277382e-06,0,0.33280587582736704,0.3312279102118987,0.2776765143607898,0,0,0,0,0.0016815187092451929,-6.4918886261363965e-06,-1.4358708020500564e-05,-1.0384380872733528e-05,0,0,0
31369,2,3,0,1.427051796549673e-05,0,0,0.010226305636461416,0,0,0,0.0034953453672671095,0.10882691431005351,0.01319825470028925,0.03646139815919867,0.002191978716494081,0.09987877963601537,0.21827049146203267,3.256891508392491e-05,0.0021790732141311717,0
35968,2,5,0,0,0,0,0.47876375201321086,0,0,0,0,0,0,0.015180373461136357,0,0,0,0,0,0
37441,2,5,0,0,0,0,0.3857894364457771,0,0,0.07126176129288496,0,0,0,0,0,0.00510878121643484,0,0,0,0
37971,2,4,-5.71442375644529e-06,1.873158472883571e-05,0,0,0.18185000260766132,0.18672015562975222,4.4033149741675524e-05,0.17547393774792353,0,0,1.6397414898214105e-05,0.00021950679859038605,8.032457083692067e-05,0,0,0.0036732312511103845,0,0
27863,2,4,0,0,0,0,0,0,0.5257530759268271,0,0,0,0,0,0,0,0,0,0,0
38738,2,3,0.028803082307071157,1.6362876174985704e-05,0.1088136291845774,0.0090714981397783,0,0.14943233916485882,0,0.06727534522909955,0,6.524906343553734e-06,0,0.13629809460978565,1.7322737098772906e-05,2.48544805818966e-05,0.0003368643524750187,0,0,8.14554679749014e-06
28752,2,4,0,0,0,0,0,0,0.5740127680627685,0,0,0,0,0,0,0,0,0,0,0
28066,2,4,0,0,0,0,0,0,0.5147260828343214,0,0,0,0,0,0,0,0,0,0,0
32018,2,1,4.119847541890094e-06,0,2.233616344348122e-05,0,1.372067577906792e-06,0.15430738542067207,0.05311747214915605,0,0,0,0.10226349325497185,0,1.2489781188603734e-05,0.02789385130459526,0.1604930623595178,0,1.9069464432254792e-06,1.4272463037046661e-05
52309,5,2,0,0,0,0,0.48708509944579237,0,0,0,0,0,0,0,0.010655690082763673,0,0,0,0,0
53369,5,4,0,0,0,0,0,0.18383592955475656,0.3150335453080153,0,0,0,0,0,0,0,0,0,0,0
52868,5,2,0,7.477852868113786e-05,0,0,0,0.001473618782301399,0,0,0,3.25376614307958e-05,0,0.0005599624482313754,0.45404963658477143,0.0011830317749084735,0.0038828579685049676,0,0.0342994343259546,0
53865,5,4,0,0,0,0,0,0,0,0.4716756436473839,0,0,0,0,0,0,0,0,0,0
18025,5,2,0,0.17765848477942958,1.7845351882434238e-05,0,0,0.33544304069228104,0,0,0,0,0,0,0,0,0,0,0,0
52975,5,2,0,0,2.64077569616608e-05,0,0.1494068047547551,0.05107469672555707,0,6.650365762444137e-06,0,0,0.0005139447314415944,0.0008403561922627814,0.17135258970909675,0.13976195096455585,4.328346531717675e-06,0,4.753038749562513e-05,0
53627,5,3,0,0,0.2564055887483033,0,0.24848831502604476,0,0,0,0,0,0,0,0,0,0.0036619369454356223,-9.715866728519058e-06,0,0
17554,5,2,0,0,0,0,0,0.5577065578709369,0,0,0,0,0,0,0,0,0,0,0,0
53098,5,3,0,0.14962659315354562,0.18908855072062672,0,0.1817026256440719,0,0,0,0,0,0,0,0,0,0,0,0.006551201556514232,-5.374125581856723e-06
53599,5,4,0,0,0.24871284945397945,0,0,0,0.2571714064139441,0,0,0,0,0,0,0,0,0,0,0
19062,5,4,0,0,0,0,0,0.26515453430572805,0.268475947678768,5.561255827630498e-06,0,-2.3423261831124283e-05,0,0,0,0,0,0,0,0
52796,5,2,0,0,0,0,0.20600100010261926,0,0,0.272120633248,0,0,0,0,0.012640031310480316,0,0,0,0,0
17499,5,2,0,0,0,0,0,0.3205897069991159,0,0,0,0,0,0,0,0.013736144468864744,0.00033986557581848487,0,0,0
19058,5,4,0,0,0,0,0,0.24282673644919334,0.2442516753193271,0,0,0,0.009023694639267367,0,0,0.0005215336169217504,0,-5.3357427513232115e-05,0,0
18596,5,3,0,0,2.5958380652015426e-05,0,0.03395819081347139,0.2803771814465651,-9.120098932672207e-05,0.17166386846725204,0.07746114935063554,-8.458042011419194e-05,8.951633648401994e-05,-8.694049229909639e-06,0,9.866971760955594e-07,-9.851995114414252e-06,0,0,0
17971,5,2,0,0,0,0,0.18555892042389543,0.24694509104995493,6.462733316959222e-05,0,0,0,0,0.0030458410907588684,0,0,0,0,0,0
53190,5,3,0,2.4432380723063433e-05,0.11073618436580432,0.012978060106364694,0.14761457590706173,0.0023465214498096586,0,3.1506152959836576e-05,5.274171374443749e-06,0.0025507158026262366,0.0005776241580377646,0,0.16490129240768667,0.026677466119136198,0.008135221484310867,0,0.03365705453925771,0
53775,5,4,0,0,0,0,0,0,0,0.5964126220264971,0,0,0,0,0,0,0,0,0,0
54418,5,4,0,0,0,0.00836278731673203,0,0.10692644530308547,0.041502121698474,0.09370184896981094,1.5356348270106574e-05,0.15571292022168276,1.0918960958790602e-05,0.0007453039109703535,3.224582687280743e-05,0.09280346158559408,1.1435408124415561e-05,0.0004958921544426847,0.0014622524373551057,0
17718,5,3,0,0,0,0,0,0.6215095633194042,0,0,0,0,0,0,0,0,0,0,0,0
24733,1,2,2.7868805052047678e-05,0,0,0,0.0417484896100353,0,0,0.13840384189104057,-1.110346893841201e-05,0,0.05337015067291266,3.214011512719467e-05,0.005305331571392906,0.13439769342065544,0.040121279529620524,1.7985737655583322e-05,0.005269029585206786,0.08084765557864139
23691,1,2,0,0,0,0,0.41021339378366395,0,0,0,0,0,0,0,0.003744976861460188,0.000371260842284118,0,0,0,0
23821,1,3,0,0,0,0,0.1414176126098805,0.0772291981713575,0,0.10732740588114804,0,4.282313677239404e-05,4.336281267155821e-06,0.1298207333271318,0.00946322274208414,0,0.029993031823804923,0,0,0
